Asset ID,Customer,Customer Code,Location,Location Code,Place,Asset Type,Route,Asset Class,Item Code,Item,Spoiled Qty,Inventory Over/Short Qty,Sold Qty,Total Revenue,Sales Tax
5597,RCMP - 51277,51277,RCMP Head Quarters,51277,,Deli Cooler,Route 20,,573130,Premier Protein Shake Chocolate,0,0,1,$3.70,$0.39
5518,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Coke Cooler,Route 07,,573130,Premier Protein Shake Chocolate,0,0,1,$3.60,$0.39
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,573130,Premier Protein Shake Chocolate,0,0,3,$11.13,$1.20
5923,Johnston Group,52033,Johnston Group,4990,,Deli Cooler,Route 03,,573130,Premier Protein Shake Chocolate,0,0,2,$7.42,$0.80
6068,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Deli Cooler,Route 03,Food Cooler,573130,Premier Protein Shake Chocolate,0,0,2,$7.41,$0.79
6230,Parian Logistics,,Parian Warehouse Lunchroom,,,Deli Cooler,Route 05,Other,573130,Premier Protein Shake Chocolate,0,0,2,$7.42,$0.80
4503,Deer Lodge Centre,70203,Deer Lodge Centre,50613,Snack,Snack (Crane Merchant),Route 04,Snack,573116,Fibre 1 Bar,0,-1,1,$1.00,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,573116,Fibre 1 Bar,0,0,1,$2.85,$0.00
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,573116,Fibre 1 Bar,0,0,4,$8.51,$0.00
1413,Winnipeg Regional Health Authority,68007,WRHA - Winnipeg Laundry,3329,Refreshtron,NAT 497,Route 03,Snack,573116,Fibre 1 Bar,0,0,0,$0.00,$0.00
929,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,North End Centennial Pool,51099,Snack,Snack (Crane),Route 07,Snack,573116,Fibre 1 Bar,0,1,1,$3.54,$0.00
3249,Middlechurch Home of Winnipeg Inc. - 51151,51151,Middlechurch Home of Winnipeg Inc - 51151,3258,Snack,NAT 167M,Route 12,Snack,573116,Fibre 1 Bar,0,0,2,$2.63,$0.00
4995,Euro Craft - 50066,50066,Euro Craft - 50066,50066,Refreshtron,A.P. LCM4,Route 13,Snack,573116,Fibre 1 Bar,0,0,1,$1.66,$0.00
5173,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Peanut Free,Snack Crane 187D,Route 05,Snack,573116,Fibre 1 Bar,0,0,0,$0.00,$0.00
5865,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,147 With VE Replacement Door,Route 03,Snack,573116,Fibre 1 Bar,0,0,2,$3.34,$0.00
40,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,NAT 981,Route 07,Snack,573116,Fibre 1 Bar,0,0,0,$0.00,$0.00
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,573116,Fibre 1 Bar,0,0,0,$0.00,$0.00
4723,Cassidy Manufacturing,50458,Cassidy Manufacturing,,,NAT 168D,Route 04,Snack,573116,Fibre 1 Bar,0,0,0,$0.00,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,573102,Fruit Source Assorted,0,0,0,$0.00,$0.00
4797,Red River College,70290,RRC Stevenson Campus - 51154,51154,Snack,NAT 168 D,Route 04,Snack,573102,Fruit Source Assorted,0,0,4,$5.99,$0.00
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,573102,Fruit Source Assorted,0,0,7,$15.96,$0.00
6009,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack SmartPick,Route 06 - Taxation,,573102,Fruit Source Assorted,0,0,2,$3.56,$0.38
5865,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,147 With VE Replacement Door,Route 03,Snack,573102,Fruit Source Assorted,0,0,0,$0.00,$0.00
317,Food Systems Managment,70126,Oak Park High School - 50505,50505,Peanut Free,NAT 181D,Route 04,Snack,573102,Fruit Source Assorted,0,0,1,$3.16,$0.00
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,573102,Fruit Source Assorted,0,0,2,$5.36,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,573100,Chewy Dipps Granola Bar Assorted,0,0,0,$0.00,$0.00
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,573100,Chewy Dipps Granola Bar Assorted,0,0,3,$4.91,$0.00
5560,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Snack Section,Route 12,,572041,FL Quaker Instant Oatmeal Apple cinnamon,0,0,1,$2.66,$0.17
6177,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Snack 1,Route 13,Snack Rack,572039,FL Quaker Instant Oatmeal Maple Brown Sugar,0,0,1,$2.23,$0.24
1649,Manitoba Building Trades,,Manitoba Building Trades,,,NAT 167D,Route 04,Snack,572032,Nature Valley Sweet & Salty Peanut,0,0,1,$2.93,$0.00
6177,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Snack 1,Route 13,Snack Rack,572032,Nature Valley Sweet & Salty Peanut,0,0,1,$0.77,$0.08
671,Grace Hospital - 70390,70390,Grace Hospital Cafeteria - 51046,51046,Snack,980,Route 04,Snack,572031,Nature Valley Sweet & Salty Almond,0,0,0,$0.00,$0.00
1387,Food Systems Managment,70126,Riverview Health Center,50604,Snack,NAT 981,Route 05,Snack,572030,Nature Valley Sweet & Salty,0,0,0,$0.00,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,572030,Nature Valley Sweet & Salty,0,0,0,$0.00,$0.00
1413,Winnipeg Regional Health Authority,68007,WRHA - Winnipeg Laundry,3329,Refreshtron,NAT 497,Route 03,Snack,572030,Nature Valley Sweet & Salty,0,0,0,$0.00,$0.00
3249,Middlechurch Home of Winnipeg Inc. - 51151,51151,Middlechurch Home of Winnipeg Inc - 51151,3258,Snack,NAT 167M,Route 12,Snack,572030,Nature Valley Sweet & Salty,0,0,1,$3.57,$0.00
5886,Arnold Brothers,50070,Arnold Brothers (Service) - 50071,50071,,Refreshtron National 797D,Route 13,Snack/Bev,572030,Nature Valley Sweet & Salty,0,0,0,$0.00,$0.00
929,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,North End Centennial Pool,51099,Snack,Snack (Crane),Route 07,Snack,572013,Chewy Yogurt Granola Bar Strawberry,0,1,1,$3.55,$0.00
5173,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Peanut Free,Snack Crane 187D,Route 05,Snack,572013,Chewy Yogurt Granola Bar Strawberry,0,0,0,$0.00,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,572008,Chewy Yogurt Granola Bar Assorted,0,0,0,$0.00,$0.00
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,572008,Chewy Yogurt Granola Bar Assorted,0,0,3,$7.06,$0.00
317,Food Systems Managment,70126,Oak Park High School - 50505,50505,Peanut Free,NAT 181D,Route 04,Snack,572008,Chewy Yogurt Granola Bar Assorted,0,0,2,$3.91,$0.00
90282,Steve s Livestock & Transport,4214,Steve s Livestock & Transport,,,Unknown,Route 16 - OCS#1,Unknown,56002,Bunn Filters Commercial Regular - 20115,0,0,1,$0.00,$0.00
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,560004,Mini Ritz Bitz Cheese,0,0,11,$20.86,$0.00
20,Fairmont Hotel,50636,Fairmont Hotel,4465,Snack,NAT 167D,Route 07,Snack,560004,Mini Ritz Bitz Cheese,0,0,0,$0.00,$0.00
5127,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Snacks,Route 07,Snack Rack,560004,Mini Ritz Bitz Cheese,0,0,1,$1.67,$0.18
6009,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack SmartPick,Route 06 - Taxation,,560004,Mini Ritz Bitz Cheese,0,0,3,$5.34,$0.57
5972,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,Snack (Crane Merchant),Route 05,Snack,560004,Mini Ritz Bitz Cheese,0,0,3,$6.14,$0.00
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,560004,Mini Ritz Bitz Cheese,0,0,8,$18.87,$0.00
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,559005,Raisin Tart,0,0,0,$0.00,$0.00
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,559005,Raisin Tart,0,0,1,$2.57,$0.28
6202,Fedex,4470,Fedex,4470,,Deli Cooler,Route 04,,559005,Raisin Tart,0,0,1,$2.79,$0.30
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,559004,Pecan Tart,0,0,0,$0.00,$0.00
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,559004,Pecan Tart,0,0,1,$2.56,$0.27
6068,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Deli Cooler,Route 03,Food Cooler,559004,Pecan Tart,0,0,1,$2.45,$0.26
6202,Fedex,4470,Fedex,4470,,Deli Cooler,Route 04,,559004,Pecan Tart,0,0,2,$5.58,$0.60
4503,Deer Lodge Centre,70203,Deer Lodge Centre,50613,Snack,Snack (Crane Merchant),Route 04,Snack,5590001,Crispy Mini Cheddar,0,0,5,$9.07,$0.00
1387,Food Systems Managment,70126,Riverview Health Center,50604,Snack,NAT 981,Route 05,Snack,5590001,Crispy Mini Cheddar,0,-1,3,$2.81,$0.00
321,Sherbrook Inn,70110,Sherbrook Inn,4480,Snack,NAT 167,Route 05,Snack,5590001,Crispy Mini Cheddar,0,0,0,$0.00,$0.00
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,5590001,Crispy Mini Cheddar,0,0,7,$15.96,$0.00
6009,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack SmartPick,Route 06 - Taxation,,5590001,Crispy Mini Cheddar,0,0,1,$1.78,$0.19
40,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,NAT 981,Route 07,Snack,5590001,Crispy Mini Cheddar,0,0,1,$3.15,$0.00
610,Storm Catering,70144,Misericordia Hospital Cafeteria,,,NAT 180D,Route 05,Snack,5590001,Crispy Mini Cheddar,0,0,1,$2.81,$0.00
6000,St. Amant-50540,,St. Amant Micromarket,,,Snack 2,Route 05,Snack Rack,5590001,Crispy Mini Cheddar,0,0,1,$1.78,$0.19
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,558076,Super Loaded Sub,0,0,0,$0.00,$0.00
5103,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Deli Cooler,Route 07,Other,558076,Super Loaded Sub,0,0,3,$21.81,$2.34
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,558076,Super Loaded Sub,0,0,1,$7.27,$0.78
5554,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Deli Cooler,Route 12,Food Cooler,558076,Super Loaded Sub,0,0,1,$6.94,$0.45
5614,Sysco - 50101,50101,Sysco,50101,,Deli Cooler,Route 05,,558076,Super Loaded Sub,0,0,1,$6.71,$0.72
5897,Quintex Services Ltd,50171,Quintex Services Ltd,50171,,Pepsi Cooler,Route 21,Beverage Cooler,558076,Super Loaded Sub,0,0,1,$7.49,$0.80
6047,Standard Aero,70076,Standard Aero Plant 2,4405,,Deli/Drink Cooler,Route 04,,558076,Super Loaded Sub,0,0,2,$14.54,$1.56
5130,Standard Aero,70076,Standard Aero Plant 6,50023,,Deli Cooler,Route 04,,558075,Super Pizza Sub,0,0,1,$7.72,$0.83
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,558075,Super Pizza Sub,0,0,0,$0.00,$0.00
6027,CP Network Services - 51269,51269,CP Network Services - 51269,51269,,Deli Cooler,Route 03,,558075,Super Pizza Sub,0,0,1,$6.71,$0.72
5103,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Deli Cooler,Route 07,Other,558075,Super Pizza Sub,0,0,1,$7.27,$0.78
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,558075,Super Pizza Sub,0,0,2,$14.54,$1.56
5614,Sysco - 50101,50101,Sysco,50101,,Deli Cooler,Route 05,,558075,Super Pizza Sub,0,0,1,$6.71,$0.72
6179,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Deli Cooler,Route 13,,558075,Super Pizza Sub,0,0,1,$6.15,$0.66
5061,Cabelas Canada,50019,Cabelas Head Office,4030,,Deli Cooler,Route 13,,558072,Audrey s Chocolate Cupcakes,0,0,1,$2.56,$0.27
5430,Simplot Canada,50562,Simplot MicroMarket,50562,,Deli Cooler,Route 12,Food Cooler,558072,Audrey s Chocolate Cupcakes,0,0,1,$3.12,$0.33
5554,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Deli Cooler,Route 12,Food Cooler,558072,Audrey s Chocolate Cupcakes,0,0,1,$2.45,$0.16
5897,Quintex Services Ltd,50171,Quintex Services Ltd,50171,,Pepsi Cooler,Route 21,Beverage Cooler,558072,Audrey s Chocolate Cupcakes,0,0,1,$2.45,$0.26
4704,IPCO,51180,IPCO,,Snack,NAT 168 D,Route 13,Unknown,558072,Audrey s Chocolate Cupcakes,0,1,0,$0.00,$0.00
4489,Gerdau Manitoba,70309,MRM Recycling,,,NAT 168 D,Route 12,Snack,558072,Audrey s Chocolate Cupcakes,0,0,4,$8.70,$0.00
4745,Black Cat Wear Parts,50355,Black Cat Foundry,50355,,NAT 167D,Route 12,Snack,558072,Audrey s Chocolate Cupcakes,0,0,0,$0.00,$0.00
1387,Food Systems Managment,70126,Riverview Health Center,50604,Snack,NAT 981,Route 05,Snack,558067,Rice Crispy Square,0,0,1,$1.40,$0.00
5132,Standard Aero,70076,Standard Aero Plant 4,51231,,Micro Snack,Route 04,,558067,Rice Crispy Square,0,0,1,$3.35,$0.36
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,558067,Rice Crispy Square,0,0,1,$2.79,$0.30
6068,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Deli Cooler,Route 03,Food Cooler,558067,Rice Crispy Square,0,0,1,$2.79,$0.30
6188,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Snack 2,Route 13,Snack Rack,558067,Rice Crispy Square,0,0,1,$3.12,$0.33
6223,Lifetouch,,Lifetouch Inkster,,,Deli Cooler,Route 03,Food Cooler,558067,Rice Crispy Square,0,0,2,$6.70,$0.72
5872,Emergent Biosolutions,50018,Emergent Biosolutions Micromarket,50018,,Deli Cooler,Route 05,,558066,Puffed Wheat Square,0,0,1,$2.79,$0.30
5059,Standard Aero,70076,Standard Aero Plant 6,50023,,Micro Snack Unit,Route 04,,558066,Puffed Wheat Square,0,0,1,$3.12,$0.33
5132,Standard Aero,70076,Standard Aero Plant 4,51231,,Micro Snack,Route 04,,558066,Puffed Wheat Square,0,0,3,$10.05,$1.08
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,558066,Puffed Wheat Square,0,0,0,$0.00,$0.00
6027,CP Network Services - 51269,51269,CP Network Services - 51269,51269,,Deli Cooler,Route 03,,558066,Puffed Wheat Square,0,0,1,$2.79,$0.30
5430,Simplot Canada,50562,Simplot MicroMarket,50562,,Deli Cooler,Route 12,Food Cooler,558066,Puffed Wheat Square,0,0,1,$2.79,$0.30
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,558066,Puffed Wheat Square,0,0,3,$8.37,$0.90
3671,Villa Cabrini Senior Citizens Residence,51084,Villa Cabrini Senior Citizens Residence,,,NAT 168 D,Route 03,Snack,558066,Puffed Wheat Square,0,0,5,$10.60,$0.00
5923,Johnston Group,52033,Johnston Group,4990,,Deli Cooler,Route 03,,558066,Puffed Wheat Square,0,0,1,$3.35,$0.36
5996,St. Amant-50540,,St. Amant Micromarket,,,Deli Cooler,Route 05,Food Cooler,558066,Puffed Wheat Square,0,0,1,$2.56,$0.27
6068,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Deli Cooler,Route 03,Food Cooler,558066,Puffed Wheat Square,0,0,1,$2.79,$0.30
3305,Thorwin Properties,50585,Antares Luxury Suites,,,Snack (AP),Route 07,Snack,558066,Puffed Wheat Square,0,0,2,$5.62,$0.00
6047,Standard Aero,70076,Standard Aero Plant 2,4405,,Deli/Drink Cooler,Route 04,,558066,Puffed Wheat Square,0,0,2,$5.58,$0.60
6205,Fedex,4470,Fedex,4470,,Kiosk Snack,Route 04,,558066,Puffed Wheat Square,0,0,1,$3.35,$0.36
6219,Costco 549 - Winnipeg South,50439,Costco 549 - Winnipeg South,,,Snack 1,Route 05,Snack Rack,558066,Puffed Wheat Square,0,0,1,$3.12,$0.33
6228,Parian Logistics,,Parian Warehouse Lunchroom,,,Kiosk Snack,Route 05,Snack Rack,558066,Puffed Wheat Square,0,0,1,$3.12,$0.33
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,558062,Blueberry Strudel,0,0,0,$0.00,$0.00
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,558062,Blueberry Strudel,0,0,2,$5.35,$0.57
5407,Standard Aero,70076,Standard Aero Plant 4,51231,,Deli Cooler,Route 04,,558061,Cherry Strudel,0,0,2,$5.36,$0.58
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,558061,Cherry Strudel,0,0,0,$0.00,$0.00
5103,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Deli Cooler,Route 07,Other,558061,Cherry Strudel,0,0,2,$4.90,$0.52
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,558061,Cherry Strudel,0,0,3,$8.04,$0.87
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,558060,Apple Strudel,0,0,0,$0.00,$0.00
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,558060,Apple Strudel,0,0,2,$5.36,$0.58
6187,Manitoba Liquor & Lotteries,70552,MBLL Warehouse King Edward,,,,Route 03,,558060,Apple Strudel,0,0,1,$2.68,$0.29
5996,St. Amant-50540,,St. Amant Micromarket,,,Deli Cooler,Route 05,Food Cooler,558030,Banana Bread,0,0,1,$3.58,$0.39
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,558029,Coffee Cake,0,0,0,$0.00,$0.00
5430,Simplot Canada,50562,Simplot MicroMarket,50562,,Deli Cooler,Route 12,Food Cooler,558029,Coffee Cake,0,0,1,$3.57,$0.38
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,558029,Coffee Cake,0,0,4,$14.28,$1.52
5614,Sysco - 50101,50101,Sysco,50101,,Deli Cooler,Route 05,,558029,Coffee Cake,0,0,2,$7.14,$0.76
5996,St. Amant-50540,,St. Amant Micromarket,,,Deli Cooler,Route 05,Food Cooler,558029,Coffee Cake,0,0,1,$3.57,$0.38
6068,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Deli Cooler,Route 03,Food Cooler,558029,Coffee Cake,0,0,1,$3.57,$0.38
6188,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Snack 2,Route 13,Snack Rack,558029,Coffee Cake,0,0,2,$7.14,$0.76
6211,Amstead Canada Inc.,70115,Amstead Canada Inc.,51177,,Deli Cooler,Route 13,Food Cooler,558029,Coffee Cake,0,0,1,$3.57,$0.38
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,556603,Muffin Chocolate,0,0,0,$0.00,$0.00
5614,Sysco - 50101,50101,Sysco,50101,,Deli Cooler,Route 05,,556603,Muffin Chocolate,0,0,1,$3.69,$0.40
6047,Standard Aero,70076,Standard Aero Plant 2,4405,,Deli/Drink Cooler,Route 04,,556603,Muffin Chocolate,0,0,1,$3.68,$0.39
6223,Lifetouch,,Lifetouch Inkster,,,Deli Cooler,Route 03,Food Cooler,556603,Muffin Chocolate,0,0,1,$3.91,$0.42
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,556602,Muffin Blue Berry,0,0,0,$0.00,$0.00
6027,CP Network Services - 51269,51269,CP Network Services - 51269,51269,,Deli Cooler,Route 03,,556602,Muffin Blue Berry,0,0,1,$3.68,$0.39
5103,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Deli Cooler,Route 07,Other,556602,Muffin Blue Berry,0,0,1,$3.35,$0.36
5430,Simplot Canada,50562,Simplot MicroMarket,50562,,Deli Cooler,Route 12,Food Cooler,556602,Muffin Blue Berry,0,0,1,$3.69,$0.40
5554,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Deli Cooler,Route 12,Food Cooler,556602,Muffin Blue Berry,0,0,1,$3.42,$0.23
5923,Johnston Group,52033,Johnston Group,4990,,Deli Cooler,Route 03,,556602,Muffin Blue Berry,0,0,1,$3.69,$0.40
6188,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Snack 2,Route 13,Snack Rack,556602,Muffin Blue Berry,0,0,1,$3.35,$0.36
6202,Fedex,4470,Fedex,4470,,Deli Cooler,Route 04,,556602,Muffin Blue Berry,0,0,1,$3.91,$0.42
6223,Lifetouch,,Lifetouch Inkster,,,Deli Cooler,Route 03,Food Cooler,556602,Muffin Blue Berry,0,0,1,$3.91,$0.42
6230,Parian Logistics,,Parian Warehouse Lunchroom,,,Deli Cooler,Route 05,Other,556602,Muffin Blue Berry,0,0,1,$3.91,$0.42
3082,Main Street Project,,MSP - The Bell Hotel,50208,,NAT 158,Route 07,Snack,556500,Two Bite Brownies,2,-3,0,$0.00,$0.00
3161,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Training) - 50241,50241,,Snack NAT 168,Route 07,Snack,556500,Two Bite Brownies,0,0,0,$0.00,$0.00
1413,Winnipeg Regional Health Authority,68007,WRHA - Winnipeg Laundry,3329,Refreshtron,NAT 497,Route 03,Snack,556500,Two Bite Brownies,0,0,0,$0.00,$0.00
20,Fairmont Hotel,50636,Fairmont Hotel,4465,Snack,NAT 167D,Route 07,Snack,556500,Two Bite Brownies,0,0,4,$11.12,$0.00
5631,Gerdau Manitoba,70309,MRM Rolling Line X9 - 52149,52149,Snack,Snack (Crane),Route 12,Snack,556500,Two Bite Brownies,0,0,1,$2.19,$0.00
5597,RCMP - 51277,51277,RCMP Head Quarters,51277,,Deli Cooler,Route 20,,556500,Two Bite Brownies,0,0,1,$3.35,$0.36
5127,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Snacks,Route 07,Snack Rack,556500,Two Bite Brownies,0,0,1,$2.79,$0.30
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,556500,Two Bite Brownies,0,0,5,$12.80,$1.35
1467,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Seven Oaks Pool,51097,,Nat 949D chiller,Route 03,GF Food,556500,Two Bite Brownies,0,0,0,$0.00,$0.00
4520,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,Snack NAT 167M,Route 07,Snack,556500,Two Bite Brownies,0,0,1,$3.08,$0.00
3671,Villa Cabrini Senior Citizens Residence,51084,Villa Cabrini Senior Citizens Residence,,,NAT 168 D,Route 03,Snack,556500,Two Bite Brownies,0,0,1,$1.92,$0.00
5886,Arnold Brothers,50070,Arnold Brothers (Service) - 50071,50071,,Refreshtron National 797D,Route 13,Snack/Bev,556500,Two Bite Brownies,0,-4,0,$0.00,$0.00
5996,St. Amant-50540,,St. Amant Micromarket,,,Deli Cooler,Route 05,Food Cooler,556500,Two Bite Brownies,0,0,1,$2.45,$0.26
273,Maple Leaf Consumer Foods,70554,Maple Leaf Paquin Warehouse,,,USI 3538,Route 13,Snack,556500,Two Bite Brownies,0,0,4,$11.87,$0.00
6068,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Deli Cooler,Route 03,Food Cooler,556500,Two Bite Brownies,0,0,1,$2.56,$0.27
3040,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,SNACKS,NAT 158,Route 04,Snack,556500,Two Bite Brownies,0,0,0,$0.00,$0.00
6182,Costco 549 - Winnipeg South,50439,Costco 549 - Winnipeg South,,,Snack 2,Route 05,Snack Rack,556500,Two Bite Brownies,0,0,1,$2.23,$0.24
6205,Fedex,4470,Fedex,4470,,Kiosk Snack,Route 04,,556500,Two Bite Brownies,0,0,1,$3.01,$0.32
4489,Gerdau Manitoba,70309,MRM Recycling,,,NAT 168 D,Route 12,Snack,556500,Two Bite Brownies,0,0,1,$0.89,$0.00
4745,Black Cat Wear Parts,50355,Black Cat Foundry,50355,,NAT 167D,Route 12,Snack,556500,Two Bite Brownies,0,0,2,$5.19,$0.00
