Asset ID,Customer,Customer Code,Location,Location Code,Place,Asset Type,Route,Asset Class,Address,Address 2,City,State,Zip,Phone,Asset Family,Asset Make,Asset Model,Asset Serial Number,Branch,Commission Plan,Contact Name,Dynamic Schedule,Schedule Type,Email,Interval Schedule,Inventory Interval,Line of Business,Payment Terms,Static Schedule,Subroute,Tax Jurisdiction,Telemetry Device ID,Telemetry Supplier,Is Deployed
2507,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,RVRVV-500-40,Returned To Coke,Unknown,,,,,,,Vending Machine,Unknown,Unknown,200946PA00023,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 2; Days Without Visit: 35,Dynamic,,,0,Vending,Net 30,,,Tax Exempt,,,No
253,City of Winnipeg Public Works,51220,City of Winnipeg (Public Works) - 51220,51220,Snack,NAT 168 D,Route 07,Snack,1155 Pacific Ave,,Winnipeg,MB,,,Vending Machine,Crane,15x/16x,168-042953,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,Winnipeg Central,GST + PST,C012317520214,Coinco,Yes
253,Virology Lab Social Committee - 70121,70121,JC Wilt Lab - 50237,50237,SNACKS,NAT 168 D,Quality Vending and Coffee Service warehouse,Unknown,745 Logan,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,168-042953,Quality Vending and Coffee Service,Commission Account,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,,GST + PST,,,No
2532,Receiver General for Canada - 70440,70440,Taxation Centre (Main) - 50632,50632,COFFEE FB,NAT 630 FB,Quality Vending and Coffee Service warehouse,Unknown,66 Stapon Road,,Winnipeg,MB,R3C3M4,,Vending Machine,Unknown,Unknown,630-11309,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,Static,,,4,Vending,Net 30,1: Mon Tue Wed Thu Fri,,GST + PST,,,No
2532,Arnold Brothers,50070,Arnold Brothers Main Office,50070,,Coffee FB NAT 630,Route 13,Unknown,739 Lagimodiere Blvd,,Winnipeg,MB,R2J 0T8,(204) 257-6666,Vending Machine,Unknown,Unknown,630-11309,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Interval,craige@arnoldbros.com,Days: 7; Flexibility: 2,999,Vending,Net 30,,Winnipeg St Boniface,GST + PST,181789,Cantaloupe,Yes
2534,1-Service,1,9999-Inventory,,SNACKS,NAT 147,Route 04,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,147-19908,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,,Vending,Net 30,,Winnipeg West,GST + PST,,,No
2534,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,NAT 147,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,147-19908,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,,Vending,Net 30,,,Tax Exempt,,,No
2534,1-Service,1,9998-Sold/Destroyed,,,NAT 147,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Non-Revenue Equipment,Unknown,Unknown,147-19908,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,,Vending,Net 30,,,GST + PST,,,No
254,1-Service,1,9998-Sold/Destroyed,,,V 40,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Vending Machine,Unknown,Unknown,1238159,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: Wed,,GST + PST,,,No
254,1-Service,1,1-Service Prep,1,,V 40,Quality Vending and Coffee Service warehouse,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,1238159,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,dave@qualityvending.ca,,4,Vending,Net 30,1: Wed; 2: Wed,,GST + PST,,,No
254,Receiver General for Canada - 70440,70440,Taxation Centre (Upstairs) - 50633,50633,UPSTAIRS BOTTLE PEPSI,V 40,Quality Vending and Coffee Service warehouse,GF Bev,66 Stapon Road,,Winnipeg,MB,R3C 3M2,,Vending Machine,Unknown,Unknown,1238159,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: Wed,,GST + PST,,,No
254,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,V 40,Sold or Destroyed,Unknown,,,,,,,Vending Machine,Unknown,Unknown,1238159,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: Wed,,Tax Exempt,,,No
2554,1-Service,1,9998-Sold/Destroyed,,,V630,Quality Vending and Coffee Service warehouse,Bev,,,,MB,,,Vending Machine,Vendo,Unknown,852143,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $175.00; Depleted Products: 2; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,,GST + PST,,,No
2554,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,V630,Returned To Coke,Bev,,,,,,,Vending Machine,Vendo,Unknown,852143,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $175.00; Depleted Products: 2; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,,Tax Exempt,,,No
2569,Winnipeg Regional Health Authority,68007,WRHA (Regent) - 50436,50436,Coke,Unknown,Route 13,Unknown,845 Regent Ave.,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,201142BA00055,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 3; Days Without Visit: 35,Dynamic,,,0,Vending,Net 30,,Micromarkets,GST + PST,,,No
2569,Desautels Faculty of Music - 50134,,Desautels Faculty of Music-50134,,,Bev (Royal GIII),Route 05,Bev,136 Dafoe Road West,Building 304,winnipeg,MB,R3T 2N2,,Vending Machine,Royal,GIII,201142BA00055,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 3; Days Without Visit: 35,Dynamic,,,0,Vending,Net 30,,Winnipeg South,GST + PST,C012719050058,Coinco,Yes
257,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,C 400,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,C2 042408,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
257,1-Service,1,9999-Inventory,,2S Flavia C 400,C 400,Quality Vending and Coffee Service warehouse,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,C2 042408,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,GST + PST,,,No
258,1-Service,1,1-Service Prep,1,SNACKS,NAT 146,Quality Vending and Coffee Service warehouse,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,146-14106,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,dave@qualityvending.ca,,,Vending,Net 30,1: Tue,,GST + PST,,,No
258,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,NAT 146,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,146-14106,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Tue,,Tax Exempt,,,No
2581,1-Service,1,9998-Sold/Destroyed,,,Snack (Crane),Quality Vending and Coffee Service warehouse,Snack,,,,MB,,,Vending Machine,Crane,141,141-12971,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: ; 3:,,GST + PST,,,No
2581,Jeldwen Industries,70012,JELDWEN (CHALLENGER),,,Snack (Crane),Route 13,Snack,550 MUNROE,,WINNIPEG,MB,,,Vending Machine,Crane,141,141-12971,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: ; 3:,Winnipeg SE,GST + PST,,,No
2581,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Snack (Crane),Sold or Destroyed,Snack,,,,,,,Vending Machine,Crane,141,141-12971,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: Wed; 2: ; 3:,,Tax Exempt,,,No
259,70038-Compass Group Canada (St.Boniface Hospital),,50379-St.Boniface Hospital 4th Floor,50379,Snack,NAT 168,Quality Vending and Coffee Service warehouse,Unknown,409 Taché Avenue,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,168-035027,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,,GST + PST,,,No
259,1-Service,1,9998-Sold/Destroyed,,snack,NAT 168,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Vending Machine,Unknown,Unknown,168-035027,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,,GST + PST,,,No
259,Arnold Brothers,50070,Arnold Brothers Main Office,50070,Snack,NAT 168,Route 13,Snack,739 Lagimodiere Blvd,,Winnipeg,MB,R2J 0T8,(204) 257-6666,Vending Machine,Crane,15x/16x,168-035027,Quality Vending and Coffee Service,No Commission,Jim Jackson,Depleted Products: 4,Dynamic,craige@arnoldbros.com,,0,Vending,Net 30,,Winnipeg St Boniface,GST + PST,C010417520016,Coinco,Yes
25-K,Magellan Aerospace,,Magellan Market (Building 35),,,Kiosk,Route 04,Kiosk,660 Berry St,,Winnipeg,MB,R3H 0S5,2047758331,Market Kiosk,,,,Quality Vending and Coffee Service,,Jim Jackson,,,,,,Market,Net 30,,Micromarkets,GST + PST,,,No
26,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Maginot Arena - 50762,50762,Snack,NAT 147,Route 13,Snack,910 Maginot,,Winnipeg,MB,,,Vending Machine,VE,Unknown,147-24921,Quality Vending and Coffee Service,25% of Sales,Jim Jackson,,Static,,,4,Vending,Net 30,1: Fri,Arena,GST + PST,181820,Cantaloupe,Yes
261,1-Service,1,9998-Sold/Destroyed,,COFFEE FB,NAT 633,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Non-Revenue Equipment,Unknown,Unknown,633-015921,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Fri,,GST + PST,,,No
261,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,NAT 633,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,633-015921,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Fri,,Tax Exempt,,,No
2616,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,NAT 145,Sold or Destroyed,Unknown,,,,,,,Vending Machine,Unknown,Unknown,145-59825,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,,Tax Exempt,,,No
2616,1-Service,1,9998-Sold/Destroyed,,,NAT 145,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Vending Machine,Unknown,Unknown,145-59825,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,,GST + PST,,,No
2616,1-Service,1,9999-Inventory,,SNACKS,NAT 145,Route 04,Unknown,91 Plymouth Street,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,145-59825,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,Winnipeg West,GST + PST,,,No
2618,Ventrex - 70341,70341,Canada Post North Breakroom - 50508,50508,Coffee,Coffee (Crane),Route 04,Coffee,1870 wellington Ave,,Winnipeg,MB,,,Vending Machine,Crane,637D,637-015082,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: ; 2: Thu,Winnipeg St James,GST + PST,,,No
2618,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Coffee (Crane),Quality Vending and Coffee Service warehouse,Coffee,,,,,,,Vending Machine,Crane,637D,637-015082,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: ; 2: Thu,,Tax Exempt,,,No
2622,Valley Gardens School- 59538,59538,Valley Gardens School - 59538,59538,Generic Bottle,GF Bev (DN),Route 13,GF Bev,220 Antrim Rd.,,Winnipeg,MB,R2K 3L2,,Vending Machine,DN,5800-4,4467,Quality Vending and Coffee Service,10% of Sales,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,Winnipeg NE,GST + PST,176558,Cantaloupe,No
2626,All Fab Building - 52003,52003,ALL FAB BUILDING,,,Snack (Crane),Route 13,Snack,1755 DUGALD RD.,,WINNIPEG,MB,,,Vending Machine,Crane,148,148-10870,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: ; 2: Thu,,GST + PST,,,No
2626,MPIC (Pembina) - 50603,50603,MPIC (Pembina) - 50603,50603,Snack,Snack (Crane),Route 05,Snack,Pembins HWY,,Winnipeg,MB,,,Vending Machine,Crane,148,148-10870,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $125.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,Winnipeg South,GST + PST,C012017522628,Coinco,Yes
2630,Granny's - 70300,70300,Granny's South Lunchroom - 50872,50872,,Coffee 637D,Route 12,Coffee,4 Penner Drive,,Blumenort,MB,R0A 0C0,,Vending Machine,Crane,Unknown,637-017067,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,999,Vending,Net 30,1: Wed,Steinbach,GST + PST,,,No
2630,VAW SYSTEMS - 52058,52058,VAW SYSTEMS - 52058,52058,,637D,OCS - Dennis,Coffee,1300 INKSTER BLVD,,Winnipeg,MB,,,Vending Machine,Crane,Unknown,637-017067,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon,,GST + PST,,,No
2630,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,Coffee 637D,Route 07,Coffee,1015 Arlington,,Winnipeg,MB,,,Vending Machine,Crane,Unknown,637-017067,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Interval,,Days: 12; Flexibility: 3,999,Vending,Net 30,,Winnipeg Central,GST + PST,C014721050003,Coinco,Yes
2631,Victoria Hospital Finance - 70112,70112,Victoria Hospital (Emergency) - 50618,50618,Snack,Snack (Crane),Quality Vending and Coffee Service warehouse,Snack,2340 Pembina,,Winnipeg,MB,,,Vending Machine,Crane,M4-Media,186-013317,Quality Vending and Coffee Service,Commission Account,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,,GST + PST,,,No
2631,Private Pension Partners,70275,The Spot at East Village,,,Snack (Crane),Route 03,Snack,221 Stradbrooke Ave,,Winnipeg,MB,R3L 0J3,204 230 4697,Vending Machine,Crane,M4-Media,186-013317,Quality Vending and Coffee Service,10% of Sales,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,Downtown,GST + PST,C012017522454,Coinco,Yes
2631,Amstead Canada Inc.,70115,Amstead Canada Inc.,51177,Snack,Snack (Crane),Route 13,Snack,2500 Day Street,,Winnipeg,MB,R2C 3A4,,Vending Machine,Crane,M4-Media,186-013317,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,Winnipeg NE,GST + PST,,,No
2638,1-Service,1,9998-Sold/Destroyed,,,Bev (Vendo),Quality Vending and Coffee Service warehouse,Bev,,,,MB,,,Vending Machine,Vendo,540,675989,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Tue Fri,,GST + PST,,,No
2638,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Bev (Vendo),Returned To Coke,Bev,,,,,,,Vending Machine,Vendo,540,675989,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Tue Fri,,Tax Exempt,,,No
2638,Remand Centre - 52119,52119,Remand Centre - 52119,52119,,Bev (Vendo),Route 07,Bev,141 Kennedy Street,,Winnipeg,MB,R3C 4N5,,Vending Machine,Vendo,540,675989,Quality Vending and Coffee Service,Commission Account,Jim Jackson,,Static,,,0,Vending,Net 30,1: Tue Fri,Winnipeg NW,GST + PST,,,No
2639,Red River College,70290,RRC Bus Loop Entrance - 51161,51161,Snack,Snack (Crane),Route 04,Snack,2055 Notre Dame Ave,,Winnipeg,MB,,,Vending Machine,Crane,187D,187-018877,Quality Vending and Coffee Service,20% of Sales,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,0,Vending,Net 30,,Red River College,GST + PST,C014415520665,Coinco,Yes
2644,1-Service,1,9998-Sold/Destroyed,,,V457B,Quality Vending and Coffee Service warehouse,Bev,,,,MB,,,Vending Machine,Vendo,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: ; 2: ; 3: Thu; 4:,,GST + PST,,,No
2644,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,V457B,Sold or Destroyed,Bev,,,,,,,Vending Machine,Vendo,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: ; 2: ; 3: Thu; 4:,,Tax Exempt,,,No
2644,JC FOODS - 52023,52023,JC FOODS,,,V457B,Route 12,Bev,55 JARVIS AVE,,WINNIPEG,MB,,,Vending Machine,Vendo,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: ; 2: ; 3: Thu; 4:,12 Static,GST + PST,,,No
2665,Correctional Services (Osbourne Centre) - 52091,52091,Correctional Services (Osbourne Centre),52091,Pepsi,VENDO,Route 13,Bev,1048 Main Street,,Winnipeg,MB,R2W 2B6,,Vending Machine,Vendo,Unknown,KF 010502,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Wed,Winnipeg St Boniface,GST + PST,,,No
2665,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,VENDO,Sold or Destroyed,Bev,,,,,,,Vending Machine,Vendo,Unknown,KF 010502,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Wed,,Tax Exempt,,,No
2665,1-Service,1,9998-Sold/Destroyed,,,VENDO,Quality Vending and Coffee Service warehouse,Bev,,,,MB,,,Vending Machine,Vendo,Unknown,KF 010502,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Wed,,GST + PST,,,No
267,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Snack (Crane),Sold or Destroyed,Snack,,,,,,,Vending Machine,Crane,145,58320,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: ; 2: Thu,,Tax Exempt,,,No
267,1-Service,1,9998-Sold/Destroyed,,,Snack (Crane),Quality Vending and Coffee Service warehouse,Snack,,,,MB,,,Vending Machine,Crane,145,58320,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,4,Vending,Net 30,1: ; 2: Thu,,GST + PST,,,No
267,1-Service,1,9999-Inventory,,,Snack (Crane),Route 04,Snack,91 Plymouth Street,,Winnipeg,MB,,,Vending Machine,Crane,145,58320,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,Winnipeg West,GST + PST,,,No
268,HSC Shared Health - 70399,70399,HSC CAFE ON 2 - 51057,51057,CAFE ON 2 PEPSI NON CARB,DN 5800-4,Quality Vending and Coffee Service warehouse,GF Bev,840 Sherbrook,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,89080033 CH,Quality Vending and Coffee Service,Commission Account,Jim Jackson,Depleted Products: 2; Days Without Visit: 5,Dynamic,,,4,Vending,Net 30,,,GST + PST (No GST on Commissions),,,No
268,Loewen Windows - 70146,70146,Loewen Windows (West Bistro) - 50349,50349,Pepsi Tray D pure leaf compatible,DN 5800-4,Route 12,GF Bev,77 Highway 52 West,,Steinbach,MB,R59 1B2,,Vending Machine,DN,BevMax,89080033 CH,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $150.00; Depleted Products: 2; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,Steinbach,GST + PST,C013416520086,Coinco,Yes
268,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,SEVEN OAKS POOL - 51097,51097,Pepsi,DN 5800-4,Quality Vending and Coffee Service warehouse,GF Bev,444 Adsum Dr,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,89080033 CH,Quality Vending and Coffee Service,Commission Account,Jim Jackson,Depleted Products: 2; Days Without Visit: 5,Dynamic,,,4,Vending,Net 30,,,GST + PST,,,No
2692,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,NAT 167D,Sold or Destroyed,Unknown,,,,,,,Vending Machine,Unknown,Unknown,167-015887,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,,Tax Exempt,,,No
2692,COMPASS GROUP (Schools),70258,50857-WINDSOR PARK COLLEGIATE,,SNACKS,NAT 167D,OCS - Dennis,Unknown,1015 Cottonwood Road,,Winnipeg,MB, ,,Vending Machine,Unknown,Unknown,167-015887,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 28,Dynamic,,,4,Vending,Net 30,,,GST + PST,,,No
2692,1-Service,1,9998-Sold/Destroyed,,,NAT 167D,Quality Vending and Coffee Service warehouse,Unknown,,,,MB,,,Vending Machine,Unknown,Unknown,167-015887,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,4,Vending,Net 30,,,GST + PST,,,No
